id,parent_id,topology__cycle,arch_dev__pot_flowering_date,arch_dev__pot_nb_fruit,topology__ancestor_is_apical,arch_dev_rep__nature,topology__ancestor_nature,arch_dev__nb_inflos,topology__is_apical,topology__appearance_month
178,42,2,NA,3,1,2,0,0,0,9
179,153,2,NA,3,1,2,0,0,1,3
180,28,2,NA,0,1,0,0,0,0,9
181,159,2,NA,3,1,2,0,0,1,1
182,77,2,NA,2,1,2,0,0,0,4
183,50,2,NA,0,1,0,0,0,0,10
184,38,2,NA,1,1,2,0,0,0,9
185,156,2,NA,0,1,0,0,0,1,9
186,100,2,NA,3,1,2,0,0,0,4
187,68,2,NA,1,1,2,0,0,1,3
188,125,2,NA,1,1,2,0,0,1,10
189,81,2,NA,0,1,0,0,0,0,2
190,176,2,NA,3,1,2,0,0,1,10
191,29,2,NA,0,1,0,0,0,0,1
192,131,2,NA,2,1,2,0,0,0,1
193,122,2,NA,1,1,2,0,0,0,11
194,9,2,NA,0,1,0,0,0,0,9
195,148,2,NA,0,1,0,0,0,1,6
196,81,2,NA,0,1,0,0,0,0,10
197,163,2,NA,1,1,2,0,0,0,6
198,145,2,NA,0,1,0,0,0,0,11
199,51,2,NA,2,1,2,0,0,0,6
200,92,2,NA,2,1,2,0,0,1,11
201,159,2,NA,1,1,2,0,0,0,7
202,154,2,NA,1,1,2,0,0,1,3
203,10,2,NA,0,1,0,0,0,0,7
204,113,2,NA,0,1,0,0,0,1,4
205,50,2,NA,0,1,0,0,0,0,1
206,194,2,NA,0,1,0,0,0,1,4
207,61,2,NA,0,1,0,0,0,0,6
208,169,2,NA,0,1,0,0,0,0,7
209,65,2,NA,2,1,2,0,0,1,4
210,28,2,NA,0,1,0,0,0,0,9
211,210,2,NA,0,1,0,0,0,1,5
212,37,2,NA,3,1,2,0,0,0,4
213,183,2,NA,0,1,0,0,0,1,10
214,47,2,NA,0,1,0,0,0,0,2
215,183,2,NA,0,1,0,0,0,0,4
216,97,2,NA,0,1,0,0,0,0,9
217,63,2,NA,0,1,0,0,0,0,9
218,42,2,NA,3,1,2,0,0,0,9
219,53,2,NA,0,1,0,0,0,1,9
220,175,2,NA,0,1,0,0,0,0,3
221,204,2,NA,0,1,0,0,0,1,3
222,111,2,NA,0,1,0,0,0,0,1
223,192,2,NA,1,1,2,0,0,1,10
224,65,2,NA,2,1,2,0,0,0,10
225,19,2,NA,0,1,0,0,0,0,5
226,97,2,NA,0,1,0,0,0,0,8
227,49,2,NA,0,1,0,0,0,1,2
228,92,2,NA,2,1,2,0,0,0,10
229,170,2,NA,3,1,2,0,0,1,10
230,142,2,NA,2,1,2,0,0,0,8
231,142,2,NA,1,1,2,0,0,0,3
232,56,2,NA,0,1,0,0,0,1,4
233,84,2,NA,0,1,0,0,0,1,6
234,176,2,NA,3,1,2,0,0,0,4
235,155,2,NA,0,1,0,0,0,1,6
236,140,2,NA,0,1,0,0,0,0,5
237,146,2,NA,0,1,0,0,0,0,2
238,24,2,NA,0,1,0,0,0,0,11
239,48,2,NA,1,1,2,0,0,1,4
240,234,2,NA,2,1,2,0,0,0,6
241,130,2,NA,0,1,0,0,0,1,5
242,50,2,NA,0,1,0,0,0,0,9
243,119,2,NA,3,1,2,0,0,1,4
244,221,2,NA,3,1,2,0,0,1,10
245,56,2,NA,0,1,0,0,0,0,7
246,18,2,NA,0,1,0,0,0,0,9
247,146,2,NA,0,1,0,0,0,0,4
248,121,2,NA,0,1,0,0,0,0,1
249,3,2,NA,0,1,0,0,0,0,8
250,170,2,NA,1,1,2,0,0,0,7
251,228,2,NA,3,1,2,0,0,1,7
252,18,2,NA,0,1,0,0,0,0,4
253,164,2,NA,0,1,0,0,0,0,6
254,35,2,NA,2,1,2,0,0,0,10
255,90,2,NA,2,1,2,0,0,0,1
256,29,2,NA,0,1,0,0,0,0,7
257,65,2,NA,1,1,2,0,0,0,5
258,159,2,NA,1,1,2,0,0,0,2
259,53,2,NA,0,1,0,0,0,0,2
260,55,2,NA,0,1,0,0,0,0,4
261,37,2,NA,3,1,2,0,0,0,1
262,107,2,NA,1,1,2,0,0,0,11
263,34,2,NA,0,1,0,0,0,0,5
264,186,2,NA,2,1,2,0,0,0,3
265,238,2,NA,0,1,0,0,0,0,11
266,246,2,NA,0,1,0,0,0,0,1
267,139,2,NA,0,1,0,0,0,1,2
268,8,2,NA,0,1,0,0,0,0,7
269,92,2,NA,1,1,2,0,0,0,10
270,129,2,NA,3,1,2,0,0,0,11
271,96,2,NA,0,1,0,0,0,1,2
272,4,2,NA,0,1,0,0,0,0,5
273,91,2,NA,0,1,0,0,0,1,7
274,238,2,NA,0,1,0,0,0,0,3
275,228,2,NA,3,1,2,0,0,0,1
276,48,2,NA,2,1,2,0,0,0,1
277,33,2,NA,0,1,0,0,0,0,8
278,175,2,NA,0,1,0,0,0,1,1
279,242,2,NA,0,1,0,0,0,1,4
280,164,2,NA,0,1,0,0,0,0,10
281,121,2,NA,0,1,0,0,0,1,2
282,69,2,NA,1,1,2,0,0,0,6
283,265,2,NA,0,1,0,0,0,1,6
284,146,2,NA,0,1,0,0,0,0,1
285,258,2,NA,3,1,2,0,0,0,9
286,173,2,NA,0,1,0,0,0,1,9
287,41,2,NA,3,1,2,0,0,0,1
288,18,2,NA,0,1,0,0,0,0,6
289,203,2,NA,0,1,0,0,0,1,7
290,18,2,NA,0,1,0,0,0,0,10
291,82,2,NA,1,1,2,0,0,0,10
292,207,2,NA,0,1,0,0,0,1,6
293,278,2,NA,0,1,0,0,0,1,8
294,88,2,NA,0,1,0,0,0,0,2
295,67,2,NA,0,1,0,0,0,0,1
296,106,2,NA,1,1,2,0,0,1,6
297,206,2,NA,0,1,0,0,0,0,3
298,78,2,NA,0,1,0,0,0,0,8
299,124,2,NA,0,1,0,0,0,0,10
300,214,2,NA,0,1,0,0,0,1,4
301,157,2,NA,0,1,0,0,0,0,10
302,293,2,NA,0,1,0,0,0,1,4
303,267,2,NA,0,1,0,0,0,1,4
304,153,2,NA,3,1,2,0,0,0,4
305,283,2,NA,3,1,2,0,0,1,1
306,77,2,NA,2,1,2,0,0,1,1
307,177,2,NA,0,1,0,0,0,1,6
308,121,2,NA,0,1,0,0,0,0,5
309,200,2,NA,1,1,2,0,0,1,4
310,34,2,NA,0,1,0,0,0,0,4
311,244,2,NA,3,1,2,0,0,1,5
312,40,2,NA,3,1,2,0,0,0,7
313,106,2,NA,1,1,2,0,0,0,8
314,204,2,NA,0,1,0,0,0,0,6
315,100,2,NA,2,1,2,0,0,0,9
316,51,2,NA,3,1,2,0,0,0,1
317,33,2,NA,0,1,0,0,0,0,6
318,305,2,NA,2,1,2,0,0,0,4
319,295,2,NA,0,1,0,0,0,1,4
320,74,2,NA,0,1,0,0,0,1,10
321,275,2,NA,3,1,2,0,0,0,1
322,133,2,NA,0,1,0,0,0,0,5
323,59,2,NA,0,1,0,0,0,0,11
324,96,2,NA,0,1,0,0,0,0,9
325,85,2,NA,0,1,0,0,0,1,1
326,320,2,NA,0,1,0,0,0,1,1
327,265,2,NA,0,1,0,0,0,0,6
328,40,2,NA,3,1,2,0,0,0,3
329,222,2,NA,0,1,0,0,0,1,1
330,243,2,NA,1,1,2,0,0,1,7
331,176,2,NA,2,1,2,0,0,0,9
332,310,2,NA,2,1,2,0,0,1,7
333,273,2,NA,0,1,0,0,0,0,3
334,249,2,NA,0,1,0,0,0,0,7
335,170,2,NA,2,1,2,0,0,0,9
336,252,2,NA,0,1,0,0,0,1,3
337,305,2,NA,3,1,2,0,0,1,11
338,64,2,NA,0,1,0,0,0,1,6
339,50,2,NA,0,1,0,0,0,0,6
340,32,2,NA,0,1,0,0,0,0,9
341,210,2,NA,0,1,0,0,0,0,8
342,104,2,NA,0,1,0,0,0,0,6
343,296,2,NA,3,1,2,0,0,1,1
344,29,2,NA,0,1,0,0,0,0,9
345,139,2,NA,0,1,0,0,0,0,4
346,227,2,NA,0,1,0,0,0,0,11
347,82,2,NA,1,1,2,0,0,0,11
348,114,2,NA,0,1,0,0,0,1,7
349,265,2,NA,0,1,0,0,0,0,8
350,142,2,NA,3,1,2,0,0,0,4
351,82,2,NA,2,1,2,0,0,0,4
352,241,2,NA,0,1,0,0,0,1,2
353,62,2,NA,0,1,0,0,0,0,5
354,33,2,NA,0,1,0,0,0,0,2
355,204,2,NA,0,1,0,0,0,0,7
356,277,2,NA,3,1,2,0,0,0,2
357,103,2,NA,1,1,2,0,0,1,3
358,227,2,NA,0,1,0,0,0,1,9
359,97,2,NA,0,1,0,0,0,0,10
360,9,2,NA,0,1,0,0,0,0,3
361,142,2,NA,3,1,2,0,0,0,1
362,165,2,NA,1,1,2,0,0,1,3
363,152,2,NA,2,1,2,0,0,0,11
364,306,2,NA,3,1,2,0,0,1,5
365,21,2,NA,0,1,0,0,0,0,5
366,94,2,NA,3,1,2,0,0,0,1
367,29,2,NA,0,1,0,0,0,0,11
368,6,2,NA,0,1,0,0,0,0,6
369,241,2,NA,0,1,0,0,0,0,3
370,67,2,NA,0,1,0,0,0,0,7
371,53,2,NA,0,1,0,0,0,0,7
372,170,2,NA,3,1,2,0,0,0,5
373,169,2,NA,0,1,0,0,0,1,8
374,262,2,NA,2,1,2,0,0,1,1
375,275,2,NA,3,1,2,0,0,0,10
376,77,2,NA,3,1,2,0,0,0,1
377,359,2,NA,3,1,2,0,0,0,9
378,170,2,NA,3,1,2,0,0,0,2
379,262,2,NA,3,1,2,0,0,0,10
380,11,2,NA,0,1,0,0,0,0,11
381,359,2,NA,3,1,2,0,0,0,8
382,110,2,NA,0,1,0,0,0,1,3
383,302,2,NA,0,1,0,0,0,1,8
384,70,2,NA,0,1,0,0,0,1,4
385,75,2,NA,0,1,0,0,0,0,8
386,278,2,NA,0,1,0,0,0,0,10
387,142,2,NA,1,1,2,0,0,0,9
388,56,2,NA,0,1,0,0,0,0,7
389,315,2,NA,3,1,2,0,0,1,8
390,55,2,NA,0,1,0,0,0,0,3
391,215,2,NA,0,1,0,0,0,1,7
392,177,2,NA,0,1,0,0,0,0,5
393,137,2,NA,0,1,0,0,0,1,8
394,245,2,NA,3,1,2,0,0,0,8
395,346,2,NA,0,1,0,0,0,1,1
396,67,2,NA,0,1,0,0,0,0,7
397,104,2,NA,0,1,0,0,0,1,9
398,357,2,NA,2,1,2,0,0,1,7
399,51,2,NA,2,1,2,0,0,0,2
400,286,2,NA,0,1,0,0,0,0,7
401,383,2,NA,3,1,2,0,0,0,10
402,261,2,NA,1,1,2,0,0,1,1
403,11,2,NA,0,1,0,0,0,0,5
404,380,2,NA,0,1,0,0,0,1,11
405,42,2,NA,2,1,2,0,0,0,7
406,324,2,NA,0,1,0,0,0,0,8
407,323,2,NA,0,1,0,0,0,1,3
408,9,2,NA,0,1,0,0,0,0,6
409,401,2,NA,2,1,2,0,0,0,2
410,243,2,NA,1,1,2,0,0,0,3
411,198,2,NA,0,1,0,0,0,1,4
412,107,2,NA,1,1,2,0,0,0,11
413,79,2,NA,1,1,2,0,0,1,1
414,342,2,NA,0,1,0,0,0,1,11
415,37,2,NA,1,1,2,0,0,0,7
416,78,2,NA,0,1,0,0,0,0,4
417,70,2,NA,0,1,0,0,0,0,10
418,385,2,NA,0,1,0,0,0,1,5
419,417,2,NA,0,1,0,0,0,1,9
420,97,2,NA,0,1,0,0,0,0,7
421,299,2,NA,0,1,0,0,0,1,9
422,379,2,NA,2,1,2,0,0,1,9
423,376,2,NA,1,1,2,0,0,1,8
424,140,2,NA,0,1,0,0,0,1,4
425,280,2,NA,0,1,0,0,0,1,7
426,283,2,NA,1,1,2,0,0,0,11
427,48,2,NA,3,1,2,0,0,0,4
428,393,2,NA,0,1,0,0,0,0,11
429,191,2,NA,0,1,0,0,0,0,5
430,298,2,NA,1,1,2,0,0,0,1
431,346,2,NA,0,1,0,0,0,0,10
432,13,2,NA,0,1,0,0,0,0,2
433,342,2,NA,0,1,0,0,0,0,3
434,84,2,NA,0,1,0,0,0,0,9
435,306,2,NA,1,1,2,0,0,0,2
436,101,2,NA,0,1,0,0,0,0,5
437,80,2,NA,0,1,0,0,0,1,3
438,376,2,NA,3,1,2,0,0,0,2
439,151,2,NA,1,1,2,0,0,0,5
440,113,2,NA,0,1,0,0,0,0,9
441,404,2,NA,0,1,0,0,0,1,6
442,319,2,NA,1,1,2,0,0,0,9
443,222,2,NA,0,1,0,0,0,0,10
444,365,2,NA,0,1,0,0,0,1,4
445,340,2,NA,2,1,2,0,0,0,4
446,7,2,NA,0,1,0,0,0,0,7
447,414,2,NA,0,1,0,0,0,0,5
448,388,2,NA,1,1,2,0,0,1,3
449,109,2,NA,1,1,2,0,0,1,6
450,441,2,NA,0,1,0,0,0,1,3
451,349,2,NA,1,1,2,0,0,1,7
452,66,2,NA,2,1,2,0,0,0,2
453,252,2,NA,0,1,0,0,0,0,6
454,266,2,NA,0,1,0,0,0,0,7
455,408,2,NA,0,1,0,0,0,0,2
456,306,2,NA,1,1,2,0,0,0,6
457,242,2,NA,0,1,0,0,0,0,4
458,370,2,NA,0,1,0,0,0,1,8
459,175,2,NA,0,1,0,0,0,0,2
460,86,2,NA,3,1,2,0,0,0,4
461,373,2,NA,2,1,2,0,0,0,9
462,315,2,NA,3,1,2,0,0,0,11
463,94,2,NA,3,1,2,0,0,0,7
464,318,2,NA,2,1,2,0,0,1,8
465,38,2,NA,3,1,2,0,0,0,10
466,101,2,NA,0,1,0,0,0,0,6
467,30,2,NA,0,1,0,0,0,0,6
468,327,2,NA,2,1,2,0,0,0,1
469,314,2,NA,1,1,2,0,0,1,8
470,75,2,NA,0,1,0,0,0,0,3
471,333,2,NA,0,1,0,0,0,0,3
472,358,2,NA,0,1,0,0,0,0,7
473,298,2,NA,1,1,2,0,0,1,7
474,25,2,NA,0,1,0,0,0,0,10
475,75,2,NA,0,1,0,0,0,0,8
476,191,2,NA,0,1,0,0,0,0,4
477,105,2,NA,0,1,0,0,0,1,9
478,39,2,NA,1,1,2,0,0,0,9
479,11,2,NA,0,1,0,0,0,0,1
480,432,2,NA,0,1,0,0,0,0,8
481,48,2,NA,3,1,2,0,0,0,2
482,128,2,NA,0,1,0,0,0,0,9
483,8,2,NA,0,1,0,0,0,0,5
484,82,2,NA,3,1,2,0,0,0,11
485,295,2,NA,0,1,0,0,0,0,8
486,430,2,NA,2,1,2,0,0,1,5
487,482,2,NA,0,1,0,0,0,1,3
488,352,2,NA,0,1,0,0,0,0,9
489,8,2,NA,0,1,0,0,0,0,7
490,115,2,NA,2,1,2,0,0,0,2
491,122,2,NA,2,1,2,0,0,0,9
492,358,2,NA,0,1,0,0,0,1,9
493,64,2,NA,0,1,0,0,0,0,2
494,106,2,NA,2,1,2,0,0,0,7
495,79,2,NA,3,1,2,0,0,0,8
496,359,2,NA,1,1,2,0,0,0,4
497,27,2,NA,0,1,0,0,0,0,10
498,271,2,NA,0,1,0,0,0,0,6
499,168,2,NA,1,1,2,0,0,1,3
500,498,2,NA,0,1,0,0,0,1,4
501,385,2,NA,0,1,0,0,0,0,6
502,325,2,NA,0,1,0,0,0,0,9
503,245,2,NA,2,1,2,0,0,0,11
504,233,2,NA,0,1,0,0,0,1,4
505,358,2,NA,0,1,0,0,0,0,11
506,64,2,NA,0,1,0,0,0,0,4
507,63,2,NA,0,1,0,0,0,0,4
508,9,2,NA,0,1,0,0,0,0,4
509,210,2,NA,0,1,0,0,0,0,1
510,36,2,NA,2,1,2,0,0,0,1
511,226,2,NA,3,1,2,0,0,1,3
512,339,2,NA,0,1,0,0,0,1,6
513,366,2,NA,2,1,2,0,0,0,6
514,300,2,NA,0,1,0,0,0,0,11
515,345,2,NA,0,1,0,0,0,1,10
516,205,2,NA,0,1,0,0,0,1,5
517,346,2,NA,0,1,0,0,0,0,11
518,418,2,NA,0,1,0,0,0,0,10
519,489,2,NA,0,1,0,0,0,1,5
520,341,2,NA,1,1,2,0,0,1,4
521,105,2,NA,0,1,0,0,0,0,5
522,331,2,NA,3,1,2,0,0,0,5
523,437,2,NA,2,1,2,0,0,0,9
524,317,2,NA,1,1,2,0,0,1,2
525,125,2,NA,1,1,2,0,0,0,11
526,441,2,NA,0,1,0,0,0,0,7
527,168,2,NA,1,1,2,0,0,0,6
528,42,2,NA,2,1,2,0,0,0,6
529,308,2,NA,0,1,0,0,0,1,3
530,431,2,NA,0,1,0,0,0,1,3
531,244,2,NA,1,1,2,0,0,0,7
532,488,2,NA,0,1,0,0,0,1,4
533,85,2,NA,0,1,0,0,0,0,4
534,420,2,NA,1,1,2,0,0,0,10
535,262,2,NA,3,1,2,0,0,0,11
536,201,2,NA,1,1,2,0,0,0,1
537,444,2,NA,0,1,0,0,0,1,3
538,475,2,NA,0,1,0,0,0,0,8
539,261,2,NA,2,1,2,0,0,0,10
540,371,2,NA,0,1,0,0,0,1,7
541,328,2,NA,2,1,2,0,0,1,3
542,103,2,NA,3,1,2,0,0,0,8
543,168,2,NA,2,1,2,0,0,0,7
544,253,2,NA,0,1,0,0,0,1,1
545,143,2,NA,0,1,0,0,0,0,10
546,241,2,NA,0,1,0,0,0,0,1
547,443,2,NA,1,1,2,0,0,1,9
548,39,2,NA,2,1,2,0,0,0,5
549,249,2,NA,0,1,0,0,0,1,8
550,188,2,NA,3,1,2,0,0,0,9
551,379,2,NA,1,1,2,0,0,0,10
552,64,2,NA,0,1,0,0,0,0,7
553,41,2,NA,1,1,2,0,0,0,3
554,466,2,NA,0,1,0,0,0,1,5
555,506,2,NA,0,1,0,0,0,1,5
556,296,2,NA,1,1,2,0,0,0,3
557,333,2,NA,0,1,0,0,0,0,7
558,531,2,NA,2,1,2,0,0,0,7
559,396,2,NA,0,1,0,0,0,1,9
560,534,2,NA,2,1,2,0,0,1,7
561,463,2,NA,1,1,2,0,0,0,5
562,137,2,NA,0,1,0,0,0,0,7
563,348,2,NA,0,1,0,0,0,0,2
564,354,2,NA,3,1,2,0,0,1,3
565,374,2,NA,2,1,2,0,0,1,4
566,147,2,NA,2,1,2,0,0,0,9
567,68,2,NA,1,1,2,0,0,0,9
568,537,2,NA,0,1,0,0,0,0,11
569,383,2,NA,1,1,2,0,0,0,2
570,507,2,NA,0,1,0,0,0,1,8
571,408,2,NA,0,1,0,0,0,1,1
572,203,2,NA,0,1,0,0,0,0,3
573,198,2,NA,0,1,0,0,0,0,1
574,356,2,NA,2,1,2,0,0,1,7
575,369,2,NA,0,1,0,0,0,1,2
576,215,2,NA,0,1,0,0,0,0,5
577,373,2,NA,2,1,2,0,0,1,10
578,294,2,NA,0,1,0,0,0,0,11
579,527,2,NA,1,1,2,0,0,0,7
580,232,2,NA,1,1,2,0,0,0,11
581,14,2,NA,0,1,0,0,0,0,11
582,47,2,NA,0,1,0,0,0,0,2
583,496,2,NA,1,1,2,0,0,1,2
584,567,2,NA,1,1,2,0,0,0,8
585,269,2,NA,2,1,2,0,0,0,2
586,349,2,NA,2,1,2,0,0,0,3
587,415,2,NA,1,1,2,0,0,1,7
588,511,2,NA,3,1,2,0,0,0,1
589,7,2,NA,0,1,0,0,0,0,5
590,260,2,NA,0,1,0,0,0,1,2
591,42,2,NA,2,1,2,0,0,0,4
592,462,2,NA,3,1,2,0,0,1,9
593,160,2,NA,0,1,0,0,0,1,3
594,430,2,NA,2,1,2,0,0,0,3
595,133,2,NA,0,1,0,0,0,1,8
596,6,2,NA,0,1,0,0,0,0,5
597,157,2,NA,0,1,0,0,0,1,10
