id,parent_id,topology__cycle,arch_dev__pot_flowering_date,arch_dev__pot_nb_fruit,topology__ancestor_is_apical,arch_dev_rep__nature,topology__ancestor_nature,arch_dev__nb_inflos,topology__is_apical,topology__appearance_month
178,135,4,NA,0,1,0,0,0,0,9
179,36,3,NA,0,1,0,0,0,0,11
180,61,4,NA,0,1,0,0,0,0,2
181,164,5,NA,0,1,0,0,0,0,9
182,82,2,NA,0,1,0,0,0,1,8
183,14,2,NA,0,1,0,0,0,0,11
184,158,3,NA,0,1,0,0,0,1,9
185,157,2,NA,0,1,0,0,0,1,1
186,181,5,NA,0,1,0,0,0,1,4
187,65,3,NA,0,1,0,0,0,0,10
188,52,4,NA,0,1,0,0,0,0,7
189,120,4,NA,0,1,0,0,0,0,1
190,56,2,NA,0,1,0,0,0,1,1
191,81,3,NA,0,1,0,0,0,0,8
192,27,2,NA,0,1,0,0,0,0,9
193,100,3,NA,0,1,0,0,0,0,11
194,191,3,NA,0,1,0,0,0,1,10
195,41,3,NA,0,1,0,0,0,0,7
196,155,4,NA,0,1,0,0,0,1,9
197,12,2,NA,1,1,2,0,0,0,3
198,24,2,NA,0,1,0,0,0,0,5
199,138,4,NA,0,1,0,0,0,1,10
200,61,4,NA,2,1,2,0,0,0,4
201,182,2,NA,0,1,0,0,0,1,9
202,184,4,NA,0,1,0,0,0,0,3
203,161,4,NA,0,1,0,0,0,0,1
204,147,3,NA,1,1,2,0,0,0,2
205,116,4,NA,0,1,0,0,0,1,9
206,105,2,NA,0,1,0,0,0,1,9
207,50,3,NA,0,1,0,0,0,0,10
208,177,3,NA,0,1,0,0,0,1,4
209,33,3,NA,0,1,0,0,0,0,7
210,171,4,NA,0,1,0,0,0,1,3
211,102,3,NA,0,1,0,0,0,1,11
212,147,2,NA,0,1,0,0,0,1,5
213,32,2,NA,0,1,0,0,0,1,2
214,88,3,NA,0,1,0,0,0,0,9
215,130,3,NA,0,1,0,0,0,0,5
216,86,2,NA,0,1,0,0,0,1,2
217,105,3,NA,3,1,2,0,0,0,9
218,31,3,NA,0,1,0,0,0,0,11
219,170,3,NA,0,1,0,0,0,1,9
220,148,3,NA,0,1,0,0,0,1,6
221,206,3,NA,0,1,0,0,0,0,5
222,80,3,NA,0,1,0,0,0,1,6
223,193,3,NA,0,1,0,0,0,1,4
224,117,2,NA,0,1,0,0,0,1,10
225,31,3,NA,0,1,0,0,0,0,7
226,62,3,NA,0,1,0,0,0,0,5
227,57,2,NA,0,1,0,0,0,1,8
228,41,2,NA,0,1,0,0,0,1,6
229,153,5,NA,2,1,2,0,0,0,4
230,127,3,NA,1,1,2,0,0,0,11
231,111,3,NA,0,1,0,0,0,1,4
232,182,3,NA,3,1,2,0,0,0,5
233,148,4,NA,0,1,0,0,0,0,8
234,165,4,NA,0,1,0,0,0,0,5
235,222,4,NA,0,1,0,0,0,0,10
236,70,2,NA,0,1,0,0,0,1,9
237,142,3,NA,3,1,2,0,0,0,2
238,230,3,NA,0,1,0,0,0,1,11
239,112,4,NA,0,1,0,0,0,0,4
240,194,3,NA,0,1,0,0,0,1,6
241,216,3,NA,1,1,2,0,0,0,10
242,220,3,NA,0,1,0,0,0,1,11
243,216,3,NA,2,1,2,0,0,0,3
244,180,5,NA,0,1,0,0,0,0,7
245,52,4,NA,0,1,0,0,0,0,8
246,62,3,NA,0,1,0,0,0,0,3
247,82,3,NA,0,1,0,0,0,0,10
248,49,4,NA,0,1,0,0,0,0,4
249,148,4,NA,0,1,0,0,0,0,11
250,232,4,NA,0,1,0,0,0,0,7
251,160,3,NA,0,1,0,0,0,0,3
252,145,4,NA,0,1,0,0,0,1,6
253,53,3,NA,0,1,0,0,0,0,1
254,129,4,NA,0,1,0,0,0,0,1
255,220,4,NA,0,1,0,0,0,0,2
256,194,4,NA,2,1,2,0,0,0,4
257,253,4,NA,0,1,0,0,0,0,2
258,106,4,NA,0,1,0,0,0,0,11
259,221,3,NA,0,1,0,0,0,1,4
260,160,3,NA,0,1,0,0,0,0,8
261,169,5,NA,0,1,0,0,0,0,5
262,73,4,NA,0,1,0,0,0,0,9
263,104,2,NA,0,1,0,0,0,1,2
264,124,3,NA,0,1,0,0,0,1,6
265,185,3,NA,3,1,2,0,0,0,10
266,193,4,NA,0,1,0,0,0,0,3
267,193,4,NA,0,1,0,0,0,0,3
268,245,5,NA,0,1,0,0,0,0,1
269,210,4,NA,0,1,0,0,0,1,8
270,75,2,NA,0,1,0,0,0,1,4
271,198,3,NA,1,1,2,0,0,0,10
272,263,2,NA,0,1,0,0,0,1,10
273,83,2,NA,0,1,0,0,0,1,11
274,130,3,NA,0,1,0,0,0,0,9
275,154,3,NA,0,1,0,0,0,0,4
276,107,4,NA,0,1,0,0,0,0,7
277,102,4,NA,0,1,0,0,0,0,2
278,78,5,NA,0,1,0,0,0,0,2
279,119,5,NA,0,1,0,0,0,0,8
280,113,3,NA,0,1,0,0,0,1,1
281,181,5,NA,0,1,0,0,0,0,11
282,131,5,NA,0,1,0,0,0,0,8
283,165,4,NA,0,1,0,0,0,0,9
284,94,3,NA,3,1,2,0,0,0,5
285,267,5,NA,0,1,0,0,0,0,3
286,224,2,NA,0,1,0,0,0,1,5
287,262,4,NA,0,1,0,0,0,1,2
288,266,5,NA,0,1,0,0,0,0,5
289,219,3,NA,0,1,0,0,0,1,1
290,161,4,NA,0,1,0,0,0,0,10
291,251,4,NA,0,1,0,0,0,0,1
292,128,4,NA,0,1,0,0,0,1,8
293,207,4,NA,0,1,0,0,0,0,8
294,98,2,NA,0,1,0,0,0,1,4
295,251,3,NA,0,1,0,0,0,1,8
296,293,5,NA,0,1,0,0,0,0,7
297,222,3,NA,0,1,0,0,0,1,7
298,162,4,NA,0,1,0,0,0,1,9
299,187,3,NA,0,1,0,0,0,1,8
300,251,4,NA,1,1,2,0,0,0,6
301,208,4,NA,0,1,0,0,0,0,7
302,184,3,NA,0,1,0,0,0,1,9
303,191,4,NA,0,1,0,0,0,0,5
304,131,5,NA,0,1,0,0,0,0,7
305,238,4,NA,0,1,0,0,0,0,1
306,279,5,NA,0,1,0,0,0,0,10
307,214,3,NA,0,1,0,0,0,1,6
308,233,4,NA,0,1,0,0,0,1,5
309,223,3,NA,0,1,0,0,0,1,9
310,230,4,NA,0,1,0,0,0,0,6
311,125,4,NA,0,1,0,0,0,0,11
312,292,4,NA,0,1,0,0,0,1,10
313,148,4,NA,0,1,0,0,0,0,8
314,198,3,NA,0,1,0,0,0,0,2
315,125,3,NA,0,1,0,0,0,1,10
316,165,4,NA,0,1,0,0,0,0,2
317,305,4,NA,0,1,0,0,0,1,10
318,244,5,NA,3,1,2,0,0,0,11
319,265,4,NA,0,1,0,0,0,0,10
320,126,3,NA,0,1,0,0,0,1,8
321,199,5,NA,0,1,0,0,0,0,2
322,239,4,NA,0,1,0,0,0,1,1
323,265,4,NA,0,1,0,0,0,0,7
324,173,3,NA,0,1,0,0,0,1,3
325,271,3,NA,0,1,0,0,0,1,7
326,231,3,NA,0,1,0,0,0,1,11
327,238,3,NA,0,1,0,0,0,1,1
328,190,3,NA,0,1,0,0,0,0,4
329,242,4,NA,0,1,0,0,0,0,9
330,215,3,NA,0,1,0,0,0,1,5
331,232,3,NA,0,1,0,0,0,1,7
332,256,5,NA,0,1,0,0,0,0,3
333,284,3,NA,0,1,0,0,0,1,2
334,242,4,NA,0,1,0,0,0,0,5
335,294,3,NA,0,1,0,0,0,0,9
336,201,3,NA,0,1,0,0,0,0,7
337,221,4,NA,0,1,0,0,0,0,4
338,279,5,NA,0,1,0,0,0,1,5
339,240,3,NA,0,1,0,0,0,1,5
340,287,5,NA,0,1,0,0,0,0,11
341,257,5,NA,0,1,0,0,0,0,11
342,237,4,NA,0,1,0,0,0,0,3
343,202,5,NA,0,1,0,0,0,0,7
344,209,4,NA,0,1,0,0,0,0,6
345,243,3,NA,0,1,0,0,0,1,8
346,316,5,NA,0,1,0,0,0,0,2
347,261,5,NA,0,1,0,0,0,0,8
348,296,5,NA,0,1,0,0,0,0,2
349,200,4,NA,0,1,0,0,0,1,8
350,165,4,NA,0,1,0,0,0,0,4
351,318,5,NA,0,1,0,0,0,0,8
352,212,3,NA,0,1,0,0,0,0,9
353,302,4,NA,0,1,0,0,0,0,4
354,299,4,NA,0,1,0,0,0,0,4
355,230,4,NA,0,1,0,0,0,0,1
356,246,3,NA,0,1,0,0,0,1,5
357,166,2,NA,0,1,0,0,0,1,11
358,302,3,NA,0,1,0,0,0,1,4
359,229,5,NA,0,1,0,0,0,1,11
360,259,3,NA,0,1,0,0,0,1,2
361,223,4,NA,0,1,0,0,0,0,1
362,255,4,NA,0,1,0,0,0,1,1
363,281,5,NA,0,1,0,0,0,1,11
364,345,3,NA,0,1,0,0,0,1,2
365,363,5,NA,0,1,0,0,0,0,7
366,266,5,NA,0,1,0,0,0,0,6
367,170,4,NA,0,1,0,0,0,0,9
368,296,5,NA,0,1,0,0,0,1,8
369,261,5,NA,0,1,0,0,0,1,4
370,325,3,NA,0,1,0,0,0,1,8
371,252,5,NA,0,1,0,0,0,0,4
372,331,3,NA,0,1,0,0,0,1,2
373,177,4,NA,0,1,0,0,0,0,4
374,222,4,NA,0,1,0,0,0,0,6
375,366,5,NA,0,1,0,0,0,1,10
376,216,2,NA,0,1,0,0,0,1,6
377,224,3,NA,0,1,0,0,0,0,8
378,219,4,NA,0,1,0,0,0,0,4
379,236,2,NA,0,1,0,0,0,1,9
380,327,3,NA,0,1,0,0,0,1,10
381,313,4,NA,0,1,0,0,0,1,1
382,326,3,NA,0,1,0,0,0,1,5
383,242,4,NA,0,1,0,0,0,0,6
384,323,4,NA,0,1,0,0,0,1,8
385,368,5,NA,0,1,0,0,0,0,3
386,283,5,NA,1,1,2,0,0,0,10
387,283,5,NA,0,1,0,0,0,0,10
388,303,4,NA,0,1,0,0,0,1,4
389,299,3,NA,0,1,0,0,0,1,3
390,190,3,NA,0,1,0,0,0,0,7
391,388,5,NA,0,1,0,0,0,0,1
392,317,5,NA,0,1,0,0,0,0,6
393,266,5,NA,0,1,0,0,0,0,2
394,253,3,NA,0,1,0,0,0,1,3
395,360,3,NA,0,1,0,0,0,1,8
396,210,5,NA,0,1,0,0,0,0,4
397,354,5,NA,0,1,0,0,0,0,7
398,242,3,NA,0,1,0,0,0,1,10
399,248,5,NA,1,1,2,0,0,0,2
400,392,5,NA,0,1,0,0,0,1,2
401,274,3,NA,0,1,0,0,0,1,6
402,221,4,NA,0,1,0,0,0,0,5
403,236,3,NA,0,1,0,0,0,0,1
404,278,5,NA,0,1,0,0,0,1,7
405,277,4,NA,0,1,0,0,0,1,3
406,387,5,NA,0,1,0,0,0,1,8
407,210,5,NA,0,1,0,0,0,0,6
408,246,4,NA,0,1,0,0,0,0,6
409,285,5,NA,0,1,0,0,0,1,6
410,276,5,NA,0,1,0,0,0,0,1
411,245,4,NA,0,1,0,0,0,1,5
412,272,2,NA,0,1,0,0,0,1,5
413,299,4,NA,0,1,0,0,0,0,6
414,400,5,NA,1,1,2,0,0,0,1
415,387,5,NA,0,1,0,0,0,0,10
416,267,4,NA,0,1,0,0,0,1,1
417,374,5,NA,0,1,0,0,0,0,5
418,383,5,NA,0,1,0,0,0,0,4
419,242,4,NA,0,1,0,0,0,0,3
420,323,5,NA,0,1,0,0,0,0,10
421,314,4,NA,2,1,2,0,0,0,6
422,348,5,NA,0,1,0,0,0,0,11
423,411,4,NA,0,1,0,0,0,1,10
424,371,5,NA,0,1,0,0,0,1,1
425,269,4,NA,0,1,0,0,0,1,5
426,387,5,NA,0,1,0,0,0,0,10
427,253,4,NA,1,1,2,0,0,0,6
428,256,4,NA,0,1,0,0,0,1,5
429,316,5,NA,2,1,2,0,0,0,8
430,414,5,NA,0,1,0,0,0,0,11
431,384,4,NA,0,1,0,0,0,1,8
432,264,4,NA,0,1,0,0,0,0,4
433,408,4,NA,0,1,0,0,0,1,3
434,413,5,NA,0,1,0,0,0,0,1
435,421,5,NA,0,1,0,0,0,0,10
436,250,4,NA,0,1,0,0,0,1,6
437,354,5,NA,0,1,0,0,0,0,8
438,389,3,NA,0,1,0,0,0,1,3
439,365,5,NA,0,1,0,0,0,1,4
440,427,4,NA,0,1,0,0,0,1,7
441,307,4,NA,0,1,0,0,0,0,8
442,371,5,NA,0,1,0,0,0,0,9
443,384,5,NA,3,1,2,0,0,0,3
444,251,4,NA,0,1,0,0,0,0,2
445,411,5,NA,0,1,0,0,0,0,10
446,313,5,NA,0,1,0,0,0,0,7
447,292,5,NA,0,1,0,0,0,0,11
448,309,4,NA,0,1,0,0,0,0,6
449,361,4,NA,0,1,0,0,0,1,9
450,272,3,NA,0,1,0,0,0,0,10
451,391,5,NA,0,1,0,0,0,1,5
452,402,5,NA,0,1,0,0,0,0,9
453,255,5,NA,0,1,0,0,0,0,2
454,426,5,NA,0,1,0,0,0,1,4
455,264,4,NA,1,1,2,0,0,0,5
456,300,4,NA,0,1,0,0,0,1,7
457,295,4,NA,0,1,0,0,0,0,3
458,368,5,NA,0,1,0,0,0,1,8
459,358,3,NA,0,1,0,0,0,1,9
460,428,4,NA,0,1,0,0,0,1,3
461,357,2,NA,0,1,0,0,0,1,10
462,372,3,NA,0,1,0,0,0,1,6
463,368,5,NA,0,1,0,0,0,0,10
464,274,4,NA,0,1,0,0,0,0,1
465,332,5,NA,0,1,0,0,0,0,11
466,416,5,NA,2,1,2,0,0,0,6
467,323,5,NA,0,1,0,0,0,0,3
468,327,4,NA,3,1,2,0,0,0,4
469,443,5,NA,0,1,0,0,0,1,1
470,400,5,NA,1,1,2,0,0,0,4
471,351,5,NA,0,1,0,0,0,1,1
472,276,4,NA,0,1,0,0,0,1,10
473,346,5,NA,0,1,0,0,0,0,1
474,429,5,NA,1,1,2,0,0,0,1
475,345,4,NA,0,1,0,0,0,0,3
476,358,4,NA,0,1,0,0,0,0,9
477,289,4,NA,3,1,2,0,0,0,8
478,344,4,NA,0,1,0,0,0,1,10
479,375,5,NA,0,1,0,0,0,1,8
480,475,4,NA,0,1,0,0,0,1,7
481,332,5,NA,0,1,0,0,0,0,11
482,479,5,NA,0,1,0,0,0,1,7
483,404,5,NA,0,1,0,0,0,1,5
484,433,4,NA,0,1,0,0,0,1,4
485,337,4,NA,0,1,0,0,0,1,5
486,352,4,NA,0,1,0,0,0,0,9
487,401,3,NA,0,1,0,0,0,1,3
488,332,5,NA,0,1,0,0,0,0,6
489,322,4,NA,0,1,0,0,0,1,7
490,470,5,NA,0,1,0,0,0,1,3
491,469,5,NA,1,1,2,0,0,0,6
492,449,5,NA,0,1,0,0,0,0,1
493,436,5,NA,0,1,0,0,0,0,3
494,324,4,NA,0,1,0,0,0,0,5
495,484,5,NA,0,1,0,0,0,0,3
496,424,5,NA,0,1,0,0,0,1,11
497,489,4,NA,0,1,0,0,0,1,2
498,488,5,NA,0,1,0,0,0,1,11
499,438,3,NA,0,1,0,0,0,1,2
500,463,5,NA,0,1,0,0,0,0,1
501,392,5,NA,0,1,0,0,0,0,1
502,412,3,NA,2,1,2,0,0,0,9
503,394,3,NA,0,1,0,0,0,1,3
504,498,5,NA,0,1,0,0,0,1,6
505,398,3,NA,0,1,0,0,0,1,6
506,329,4,NA,0,1,0,0,0,1,9
507,343,5,NA,0,1,0,0,0,1,3
508,473,5,NA,0,1,0,0,0,1,9
509,478,4,NA,0,1,0,0,0,1,9
510,323,5,NA,0,1,0,0,0,0,7
511,468,5,NA,1,1,2,0,0,0,4
512,410,5,NA,0,1,0,0,0,1,5
513,329,5,NA,0,1,0,0,0,0,10
514,319,5,NA,2,1,2,0,0,0,8
515,461,2,NA,0,1,0,0,0,1,4
516,385,5,NA,0,1,0,0,0,1,3
517,424,5,NA,0,1,0,0,0,0,8
518,416,4,NA,0,1,0,0,0,1,6
519,321,5,NA,0,1,0,0,0,0,11
520,435,5,NA,0,1,0,0,0,1,11
521,383,4,NA,0,1,0,0,0,1,5
522,482,5,NA,0,1,0,0,0,1,11
523,352,4,NA,0,1,0,0,0,0,9
524,333,3,NA,0,1,0,0,0,1,8
525,418,5,NA,0,1,0,0,0,1,9
526,350,5,NA,0,1,0,0,0,0,9
527,350,4,NA,0,1,0,0,0,1,8
528,472,4,NA,0,1,0,0,0,1,5
529,447,5,NA,0,1,0,0,0,1,8
530,386,5,NA,0,1,0,0,0,1,7
531,462,4,NA,0,1,0,0,0,0,3
532,339,3,NA,0,1,0,0,0,1,10
533,360,4,NA,0,1,0,0,0,0,10
534,459,3,NA,0,1,0,0,0,1,10
535,428,5,NA,0,1,0,0,0,0,1
536,448,4,NA,0,1,0,0,0,1,9
537,437,5,NA,0,1,0,0,0,0,3
538,400,5,NA,0,1,0,0,0,0,10
539,362,5,NA,2,1,2,0,0,0,1
540,451,5,NA,0,1,0,0,0,0,10
541,350,5,NA,1,1,2,0,0,0,2
542,536,4,NA,0,1,0,0,0,1,11
543,490,5,NA,0,1,0,0,0,1,5
544,537,5,NA,0,1,0,0,0,1,2
545,521,4,NA,0,1,0,0,0,1,7
546,533,4,NA,0,1,0,0,0,1,1
547,489,5,NA,0,1,0,0,0,0,8
548,491,5,NA,0,1,0,0,0,1,4
549,370,4,NA,0,1,0,0,0,0,1
550,542,5,NA,0,1,0,0,0,0,11
551,366,5,NA,0,1,0,0,0,0,11
552,414,5,NA,0,1,0,0,0,1,4
553,516,5,NA,0,1,0,0,0,0,1
554,489,5,NA,0,1,0,0,0,0,1
555,355,4,NA,0,1,0,0,0,1,4
556,488,5,NA,0,1,0,0,0,0,5
557,374,4,NA,0,1,0,0,0,1,7
558,446,5,NA,0,1,0,0,0,1,8
559,491,5,NA,0,1,0,0,0,0,11
560,365,5,NA,0,1,0,0,0,0,2
561,489,5,NA,0,1,0,0,0,0,9
562,536,5,NA,0,1,0,0,0,0,7
563,423,5,NA,0,1,0,0,0,0,1
564,514,5,NA,0,1,0,0,0,1,8
565,499,3,NA,0,1,0,0,0,1,9
566,436,4,NA,0,1,0,0,0,1,1
567,548,5,NA,0,1,0,0,0,1,4
568,410,5,NA,0,1,0,0,0,0,8
569,425,4,NA,0,1,0,0,0,1,5
570,499,4,NA,3,1,2,0,0,0,8
571,557,5,NA,0,1,0,0,0,0,2
572,521,5,NA,0,1,0,0,0,0,5
573,389,4,NA,0,1,0,0,0,0,2
574,427,5,NA,0,1,0,0,0,0,7
575,532,3,NA,0,1,0,0,0,1,10
576,484,4,NA,0,1,0,0,0,1,6
577,561,5,NA,0,1,0,0,0,1,3
578,399,5,NA,0,1,0,0,0,1,4
579,551,5,NA,0,1,0,0,0,1,8
580,575,4,NA,0,1,0,0,0,0,8
581,471,5,NA,0,1,0,0,0,1,4
582,490,5,NA,0,1,0,0,0,0,3
583,553,5,NA,0,1,0,0,0,0,5
584,476,5,NA,0,1,0,0,0,0,6
585,469,5,NA,0,1,0,0,0,1,10
586,393,5,NA,0,1,0,0,0,1,6
587,464,5,NA,0,1,0,0,0,0,1
588,434,5,NA,0,1,0,0,0,1,10
589,551,5,NA,2,1,2,0,0,0,6
590,396,5,NA,0,1,0,0,0,0,5
591,431,4,NA,0,1,0,0,0,1,7
592,503,3,NA,0,1,0,0,0,1,11
593,590,5,NA,0,1,0,0,0,1,8
594,502,4,NA,0,1,0,0,0,0,8
595,553,5,NA,0,1,0,0,0,1,4
596,479,5,NA,0,1,0,0,0,0,8
597,466,5,NA,1,1,2,0,0,0,11
