id,parent_id,topology__cycle,arch_dev__pot_flowering_date,arch_dev__pot_nb_fruit,topology__ancestor_is_apical,arch_dev_rep__nature,topology__ancestor_nature,arch_dev__nb_inflos,topology__is_apical,topology__appearance_month
178,136,3,NA,0,1,0,0,0,0,6
179,36,2,NA,0,1,0,0,0,0,5
180,138,3,NA,0,1,0,0,0,0,6
181,45,3,NA,0,1,0,0,0,0,7
182,173,5,NA,0,1,0,0,0,0,6
183,167,4,NA,0,1,0,0,0,1,5
184,120,3,NA,0,1,0,0,0,1,6
185,39,2,NA,0,1,0,0,0,0,5
186,25,2,NA,0,1,0,0,0,0,8
187,99,3,NA,0,1,0,0,0,0,4
188,21,2,NA,0,1,0,0,0,0,4
189,33,2,NA,0,1,0,0,0,0,6
190,84,3,NA,0,1,0,0,0,0,5
191,98,2,NA,0,1,0,0,0,1,6
192,128,3,NA,0,1,0,0,0,0,5
193,57,3,NA,0,1,0,0,0,0,7
194,143,2,NA,0,1,0,0,0,1,8
195,19,2,NA,0,1,0,0,0,0,4
196,23,2,NA,0,1,0,0,0,0,4
197,132,4,NA,0,1,0,0,0,0,7
198,38,2,NA,0,1,0,0,0,0,4
199,79,3,NA,0,1,0,0,0,0,5
200,163,2,NA,0,1,0,0,0,1,5
201,173,4,NA,0,1,0,0,0,1,8
202,61,2,NA,0,1,0,0,0,1,5
203,49,3,NA,0,1,0,0,0,0,4
204,184,3,NA,0,1,0,0,0,1,7
205,198,2,NA,0,1,0,0,0,1,7
206,167,5,NA,0,1,0,0,0,0,8
207,18,2,NA,0,1,0,0,0,0,6
208,198,3,NA,0,1,0,0,0,0,5
209,204,4,NA,0,1,0,0,0,0,6
210,205,2,NA,0,1,0,0,0,1,8
211,37,2,NA,0,1,0,0,0,0,6
212,77,3,NA,0,1,0,0,0,0,8
213,134,4,NA,0,1,0,0,0,0,4
214,210,2,NA,0,1,0,0,0,1,5
215,82,3,NA,0,1,0,0,0,0,7
216,51,3,NA,0,1,0,0,0,0,7
217,188,2,NA,0,1,0,0,0,1,5
218,129,3,NA,0,1,0,0,0,1,6
219,41,2,NA,0,1,0,0,0,0,6
220,136,3,NA,0,1,0,0,0,0,8
221,167,5,NA,0,1,0,0,0,0,6
222,94,3,NA,0,1,0,0,0,1,4
223,92,3,NA,0,1,0,0,0,0,6
224,95,3,NA,0,1,0,0,0,1,5
225,168,2,NA,0,1,0,0,0,1,7
226,223,3,NA,0,1,0,0,0,1,5
227,146,4,NA,0,1,0,0,0,0,7
228,71,3,NA,0,1,0,0,0,0,8
229,72,2,NA,0,1,0,0,0,1,8
230,35,2,NA,0,1,0,0,0,0,4
231,187,3,NA,0,1,0,0,0,1,4
232,217,2,NA,0,1,0,0,0,1,7
233,170,4,NA,0,1,0,0,0,0,6
234,170,4,NA,0,1,0,0,0,0,7
235,29,2,NA,0,1,0,0,0,0,8
236,84,3,NA,0,1,0,0,0,0,4
237,201,5,NA,0,1,0,0,0,0,4
238,174,3,NA,0,1,0,0,0,1,8
239,28,2,NA,0,1,0,0,0,0,8
240,151,3,NA,0,1,0,0,0,1,5
241,19,2,NA,0,1,0,0,0,0,6
242,106,2,NA,0,1,0,0,0,1,5
243,39,2,NA,0,1,0,0,0,0,6
244,88,2,NA,0,1,0,0,0,1,7
245,37,2,NA,0,1,0,0,0,0,6
246,106,3,NA,0,1,0,0,0,0,7
247,218,3,NA,0,1,0,0,0,1,6
248,16,2,NA,0,1,0,0,0,0,4
249,106,3,NA,0,1,0,0,0,0,7
250,242,2,NA,0,1,0,0,0,1,6
251,121,4,NA,0,1,0,0,0,0,8
252,47,3,NA,0,1,0,0,0,0,5
253,123,2,NA,0,1,0,0,0,1,6
254,157,3,NA,0,1,0,0,0,0,6
255,19,2,NA,0,1,0,0,0,0,8
256,178,3,NA,0,1,0,0,0,1,6
257,246,3,NA,0,1,0,0,0,1,6
258,52,2,NA,0,1,0,0,0,1,4
259,46,3,NA,0,1,0,0,0,0,8
260,27,2,NA,0,1,0,0,0,0,7
261,135,2,NA,0,1,0,0,0,1,4
262,54,3,NA,0,1,0,0,0,0,4
263,224,3,NA,0,1,0,0,0,1,5
264,69,3,NA,0,1,0,0,0,0,7
265,174,4,NA,0,1,0,0,0,0,6
266,179,2,NA,0,1,0,0,0,1,5
267,197,5,NA,0,1,0,0,0,0,5
268,23,2,NA,0,1,0,0,0,0,8
269,183,5,NA,0,1,0,0,0,0,7
270,52,3,NA,0,1,0,0,0,0,7
271,196,2,NA,0,1,0,0,0,1,8
272,267,5,NA,0,1,0,0,0,1,8
273,116,2,NA,0,1,0,0,0,1,6
274,246,4,NA,0,1,0,0,0,0,4
275,264,3,NA,0,1,0,0,0,1,5
276,171,3,NA,0,1,0,0,0,1,5
277,247,3,NA,0,1,0,0,0,1,6
278,270,4,NA,0,1,0,0,0,0,8
279,144,3,NA,0,1,0,0,0,1,7
280,227,4,NA,0,1,0,0,0,1,4
281,109,2,NA,0,1,0,0,0,1,5
282,139,3,NA,0,1,0,0,0,0,5
283,225,2,NA,0,1,0,0,0,1,5
284,57,3,NA,0,1,0,0,0,0,7
285,246,4,NA,0,1,0,0,0,0,6
286,18,2,NA,0,1,0,0,0,0,4
287,124,4,NA,0,1,0,0,0,0,7
288,231,3,NA,0,1,0,0,0,1,6
289,147,3,NA,0,1,0,0,0,1,6
290,272,6,NA,0,1,0,0,0,0,8
291,150,3,NA,0,1,0,0,0,1,5
292,180,3,NA,0,1,0,0,0,1,6
293,30,2,NA,0,1,0,0,0,0,8
294,159,3,NA,0,1,0,0,0,1,8
295,203,4,NA,0,1,0,0,0,0,4
296,24,2,NA,0,1,0,0,0,0,5
297,253,2,NA,0,1,0,0,0,1,6
298,142,2,NA,0,1,0,0,0,1,7
299,274,5,NA,0,1,0,0,0,0,7
300,281,2,NA,0,1,0,0,0,1,7
301,69,3,NA,0,1,0,0,0,0,8
302,34,2,NA,0,1,0,0,0,0,6
303,26,2,NA,0,1,0,0,0,0,8
304,122,4,NA,0,1,0,0,0,0,6
305,139,3,NA,0,1,0,0,0,0,6
306,76,3,NA,0,1,0,0,0,0,5
307,131,2,NA,0,1,0,0,0,1,7
308,297,3,NA,0,1,0,0,0,0,5
309,257,3,NA,0,1,0,0,0,1,4
310,115,4,NA,0,1,0,0,0,0,8
311,173,5,NA,0,1,0,0,0,0,4
312,215,3,NA,0,1,0,0,0,1,5
313,242,3,NA,0,1,0,0,0,0,6
314,248,2,NA,0,1,0,0,0,1,8
315,210,3,NA,0,1,0,0,0,0,6
316,178,4,NA,0,1,0,0,0,0,4
317,158,4,NA,0,1,0,0,0,0,5
318,37,2,NA,0,1,0,0,0,0,6
319,142,3,NA,0,1,0,0,0,0,4
320,132,4,NA,0,1,0,0,0,0,8
321,25,2,NA,0,1,0,0,0,0,5
322,267,6,NA,0,1,0,0,0,0,5
323,67,3,NA,0,1,0,0,0,0,4
324,211,2,NA,0,1,0,0,0,1,5
325,140,3,NA,0,1,0,0,0,0,5
326,268,2,NA,0,1,0,0,0,1,8
327,141,2,NA,0,1,0,0,0,1,7
328,294,3,NA,0,1,0,0,0,1,4
329,19,2,NA,0,1,0,0,0,0,8
330,244,3,NA,0,1,0,0,0,0,6
331,312,4,NA,0,1,0,0,0,0,6
332,157,3,NA,0,1,0,0,0,0,8
333,59,2,NA,0,1,0,0,0,1,8
334,300,2,NA,3,1,2,0,0,1,5
335,218,4,NA,0,1,0,0,0,0,4
336,305,4,NA,0,1,0,0,0,0,4
337,298,2,NA,0,1,0,0,0,1,6
338,208,4,NA,0,1,0,0,0,0,6
339,189,2,NA,0,1,0,0,0,1,8
340,89,4,NA,0,1,0,0,0,0,6
341,131,3,NA,0,1,0,0,0,0,5
342,104,3,NA,0,1,0,0,0,1,6
343,204,3,NA,0,1,0,0,0,1,8
344,108,4,NA,0,1,0,0,0,0,5
345,185,2,NA,0,1,0,0,0,1,4
346,166,5,NA,0,1,0,0,0,1,7
347,201,4,NA,0,1,0,0,0,1,5
348,53,3,NA,0,1,0,0,0,0,5
349,30,2,NA,0,1,0,0,0,0,8
350,50,2,NA,0,1,0,0,0,1,7
351,185,3,NA,0,1,0,0,0,0,6
352,20,2,NA,0,1,0,0,0,0,4
353,239,2,NA,0,1,0,0,0,1,4
354,240,3,NA,0,1,0,0,0,1,4
355,18,2,NA,0,1,0,0,0,0,8
356,179,3,NA,0,1,0,0,0,0,5
357,129,4,NA,0,1,0,0,0,0,6
358,101,2,NA,0,1,0,0,0,1,6
359,30,2,NA,0,1,0,0,0,0,8
360,45,3,NA,0,1,0,0,0,0,7
361,301,3,NA,0,1,0,0,0,1,7
362,161,3,NA,0,1,0,0,0,0,7
363,292,3,NA,0,1,0,0,0,1,5
364,73,3,NA,0,1,0,0,0,0,5
365,135,3,NA,0,1,0,0,0,0,5
366,175,4,NA,0,1,0,0,0,0,6
367,28,2,NA,0,1,0,0,0,0,7
368,81,3,NA,0,1,0,0,0,1,8
369,33,2,NA,0,1,0,0,0,0,4
370,273,2,NA,0,1,0,0,0,1,8
371,82,3,NA,0,1,0,0,0,0,4
372,118,3,NA,0,1,0,0,0,0,6
373,190,4,NA,0,1,0,0,0,0,7
374,31,2,NA,0,1,0,0,0,0,7
375,168,3,NA,0,1,0,0,0,0,5
376,130,3,NA,0,1,0,0,0,0,4
377,177,2,NA,0,1,0,0,0,1,5
378,178,4,NA,0,1,0,0,0,0,7
379,232,2,NA,0,1,0,0,0,1,4
380,110,3,NA,0,1,0,0,0,0,5
381,154,4,NA,0,1,0,0,0,0,5
382,338,4,NA,0,1,0,0,0,1,7
383,149,4,NA,0,1,0,0,0,0,7
384,285,5,NA,0,1,0,0,0,0,8
385,80,2,NA,0,1,0,0,0,1,4
386,196,3,NA,0,1,0,0,0,0,7
387,65,2,NA,0,1,0,0,0,1,8
388,32,2,NA,0,1,0,0,0,0,6
389,136,3,NA,0,1,0,0,0,0,5
390,208,4,NA,0,1,0,0,0,0,7
391,143,3,NA,0,1,0,0,0,0,5
392,293,2,NA,0,1,0,0,0,1,4
393,29,2,NA,0,1,0,0,0,0,7
394,312,3,NA,0,1,0,0,0,1,7
395,218,4,NA,0,1,0,0,0,0,6
396,63,3,NA,0,1,0,0,0,0,4
397,229,2,NA,0,1,0,0,0,1,7
398,162,3,NA,0,1,0,0,0,1,7
399,157,3,NA,0,1,0,0,0,0,6
400,305,4,NA,0,1,0,0,0,0,4
401,322,6,NA,0,1,0,0,0,1,6
402,216,3,NA,0,1,0,0,0,1,7
403,127,3,NA,0,1,0,0,0,0,6
404,175,3,NA,0,1,0,0,0,1,6
405,306,4,NA,0,1,0,0,0,0,5
406,365,4,NA,0,1,0,0,0,0,8
407,219,2,NA,0,1,0,0,0,1,8
408,256,3,NA,0,1,0,0,0,1,4
409,185,3,NA,0,1,0,0,0,0,8
410,24,2,NA,0,1,0,0,0,0,7
411,362,3,NA,0,1,0,0,0,1,5
412,94,4,NA,0,1,0,0,0,0,8
413,144,4,NA,0,1,0,0,0,0,8
414,392,2,NA,0,1,0,0,0,1,5
415,228,3,NA,0,1,0,0,0,1,8
416,227,5,NA,0,1,0,0,0,0,5
417,348,3,NA,0,1,0,0,0,1,7
418,388,3,NA,0,1,0,0,0,0,6
419,109,3,NA,0,1,0,0,0,0,6
420,105,2,NA,0,1,0,0,0,1,8
421,157,3,NA,0,1,0,0,0,0,6
422,242,3,NA,0,1,0,0,0,0,6
423,26,2,NA,0,1,0,0,0,0,6
424,100,3,NA,0,1,0,0,0,1,7
425,295,5,NA,0,1,0,0,0,0,7
426,254,3,NA,0,1,0,0,0,1,4
427,401,6,NA,0,1,0,0,0,1,8
428,365,3,NA,0,1,0,0,0,1,6
429,32,2,NA,0,1,0,0,0,0,6
430,59,3,NA,0,1,0,0,0,0,7
431,169,4,NA,0,1,0,0,0,1,6
432,353,2,NA,0,1,0,0,0,1,6
433,351,3,NA,0,1,0,0,0,1,6
434,124,4,NA,0,1,0,0,0,0,5
435,407,2,NA,0,1,0,0,0,1,8
436,106,3,NA,0,1,0,0,0,0,5
437,64,3,NA,0,1,0,0,0,0,5
438,222,4,NA,0,1,0,0,0,0,6
439,350,2,NA,0,1,0,0,0,1,7
440,53,3,NA,0,1,0,0,0,0,6
441,332,3,NA,0,1,0,0,0,1,7
442,367,2,NA,0,1,0,0,0,1,8
443,285,4,NA,0,1,0,0,0,1,7
444,73,3,NA,0,1,0,0,0,0,5
445,306,3,NA,0,1,0,0,0,1,8
446,308,3,NA,0,1,0,0,0,1,4
447,443,4,NA,0,1,0,0,0,1,4
448,29,2,NA,0,1,0,0,0,0,4
449,278,4,NA,0,1,0,0,0,1,8
450,74,3,NA,0,1,0,0,0,0,5
451,326,3,NA,0,1,0,0,0,0,4
452,440,3,NA,0,1,0,0,0,1,4
453,297,2,NA,0,1,0,0,0,1,4
454,173,5,NA,0,1,0,0,0,0,5
455,416,5,NA,0,1,0,0,0,1,8
456,46,3,NA,0,1,0,0,0,0,8
457,25,2,NA,0,1,0,0,0,0,5
458,369,2,NA,0,1,0,0,0,1,7
459,107,3,NA,0,1,0,0,0,0,8
460,264,4,NA,0,1,0,0,0,0,6
461,255,3,NA,0,1,0,0,0,0,5
462,376,3,NA,0,1,0,0,0,1,6
463,67,3,NA,0,1,0,0,0,0,7
464,280,5,NA,0,1,0,0,0,0,4
465,432,2,NA,0,1,0,0,0,1,6
466,189,3,NA,0,1,0,0,0,0,5
467,276,3,NA,0,1,0,0,0,1,5
468,350,3,NA,0,1,0,0,0,0,4
469,166,6,NA,0,1,0,0,0,0,6
470,155,2,NA,0,1,0,0,0,1,7
471,143,3,NA,0,1,0,0,0,0,8
472,387,2,NA,0,1,0,0,0,1,6
473,315,3,NA,0,1,0,0,0,1,5
474,363,3,NA,0,1,0,0,0,1,4
475,211,3,NA,0,1,0,0,0,0,6
476,86,3,NA,0,1,0,0,0,0,4
477,186,2,NA,0,1,0,0,0,1,5
478,404,4,NA,0,1,0,0,0,0,7
479,299,6,NA,0,1,0,0,0,0,7
480,471,3,NA,0,1,0,0,0,1,4
481,133,4,NA,0,1,0,0,0,0,5
482,260,2,NA,0,1,0,0,0,1,4
483,418,3,NA,0,1,0,0,0,1,6
484,75,2,NA,0,1,0,0,0,1,7
485,234,4,NA,0,1,0,0,0,1,7
486,185,3,NA,0,1,0,0,0,0,8
487,205,3,NA,0,1,0,0,0,0,6
488,434,5,NA,0,1,0,0,0,0,8
489,187,4,NA,0,1,0,0,0,0,6
490,318,3,NA,0,1,0,0,0,0,6
491,376,4,NA,0,1,0,0,0,0,5
492,370,2,NA,0,1,0,0,0,1,8
493,478,4,NA,0,1,0,0,0,1,6
494,103,3,NA,0,1,0,0,0,0,6
495,233,5,NA,0,1,0,0,0,0,4
496,348,4,NA,0,1,0,0,0,0,5
497,493,5,NA,0,1,0,0,0,0,7
498,419,3,NA,0,1,0,0,0,1,7
499,61,3,NA,0,1,0,0,0,0,4
500,295,4,NA,0,1,0,0,0,1,6
501,334,3,NA,1,1,2,0,0,0,4
502,478,5,NA,0,1,0,0,0,0,4
503,362,4,NA,0,1,0,0,0,0,7
504,78,3,NA,0,1,0,0,0,0,6
505,61,3,NA,0,1,0,0,0,0,4
506,419,4,NA,0,1,0,0,0,0,7
507,356,3,NA,0,1,0,0,0,1,5
508,415,3,NA,0,1,0,0,0,1,8
509,296,2,NA,0,1,0,0,0,1,6
510,46,3,NA,0,1,0,0,0,0,6
511,288,3,NA,0,1,0,0,0,1,4
512,369,3,NA,0,1,0,0,0,0,4
513,33,2,NA,0,1,0,0,0,0,8
514,254,4,NA,0,1,0,0,0,0,7
515,333,2,NA,0,1,0,0,0,1,6
516,355,2,NA,0,1,0,0,0,1,8
517,79,3,NA,0,1,0,0,0,0,4
518,293,3,NA,0,1,0,0,0,0,7
519,243,3,NA,0,1,0,0,0,0,6
520,215,4,NA,0,1,0,0,0,0,5
521,421,3,NA,0,1,0,0,0,1,5
522,65,3,NA,0,1,0,0,0,0,4
523,423,2,NA,0,1,0,0,0,1,5
524,253,3,NA,0,1,0,0,0,0,8
525,256,4,NA,0,1,0,0,0,0,5
526,226,4,NA,0,1,0,0,0,0,6
527,255,2,NA,0,1,0,0,0,1,7
528,454,5,NA,0,1,0,0,0,1,6
529,337,3,NA,0,1,0,0,0,0,8
530,219,3,NA,0,1,0,0,0,0,6
531,98,3,NA,0,1,0,0,0,0,7
532,87,4,NA,0,1,0,0,0,0,6
533,32,2,NA,0,1,0,0,0,0,4
534,186,3,NA,0,1,0,0,0,0,5
535,446,3,NA,0,1,0,0,0,1,4
536,440,4,NA,0,1,0,0,0,0,5
537,483,3,NA,0,1,0,0,0,1,4
538,74,3,NA,0,1,0,0,0,0,6
539,262,3,NA,0,1,0,0,0,1,6
540,251,4,NA,0,1,0,0,0,1,8
541,49,3,NA,0,1,0,0,0,0,6
542,101,3,NA,0,1,0,0,0,0,4
543,404,3,NA,0,1,0,0,0,1,4
544,25,2,NA,0,1,0,0,0,0,8
545,39,2,NA,0,1,0,0,0,0,8
546,350,3,NA,0,1,0,0,0,0,7
547,502,5,NA,0,1,0,0,0,1,6
548,89,3,NA,0,1,0,0,0,1,7
549,61,3,NA,0,1,0,0,0,0,6
550,166,6,NA,0,1,0,0,0,0,5
551,138,3,NA,0,1,0,0,0,0,7
552,464,5,NA,0,1,0,0,0,1,6
553,101,3,NA,0,1,0,0,0,0,6
554,100,4,NA,0,1,0,0,0,0,8
555,220,3,NA,0,1,0,0,0,1,5
556,515,3,NA,0,1,0,0,0,0,8
557,147,4,NA,0,1,0,0,0,0,4
558,547,5,NA,0,1,0,0,0,1,4
559,329,2,NA,0,1,0,0,0,1,5
560,39,2,NA,0,1,0,0,0,0,4
561,429,3,NA,0,1,0,0,0,0,6
562,542,3,NA,0,1,0,0,0,1,7
563,560,2,NA,0,1,0,0,0,1,8
564,541,3,NA,0,1,0,0,0,1,4
565,162,4,NA,0,1,0,0,0,0,5
566,301,4,NA,0,1,0,0,0,0,7
567,126,3,NA,0,1,0,0,0,1,4
568,50,3,NA,0,1,0,0,0,0,7
569,491,4,NA,0,1,0,0,0,1,6
570,150,4,NA,0,1,0,0,0,0,5
571,480,3,NA,0,1,0,0,0,1,7
572,471,4,NA,0,1,0,0,0,0,5
573,448,2,NA,0,1,0,0,0,1,6
574,122,4,NA,0,1,0,0,0,0,8
575,118,2,NA,0,1,0,0,0,1,6
576,264,4,NA,0,1,0,0,0,0,5
577,329,3,NA,0,1,0,0,0,0,6
578,329,3,NA,0,1,0,0,0,0,4
579,487,4,NA,0,1,0,0,0,0,8
580,132,4,NA,0,1,0,0,0,0,6
581,176,4,NA,0,1,0,0,0,0,5
582,206,5,NA,0,1,0,0,0,1,5
583,274,4,NA,0,1,0,0,0,1,5
584,119,4,NA,0,1,0,0,0,0,4
585,49,3,NA,0,1,0,0,0,0,4
586,306,4,NA,0,1,0,0,0,0,5
587,562,3,NA,0,1,0,0,0,1,7
588,257,4,NA,0,1,0,0,0,0,5
589,349,3,NA,0,1,0,0,0,0,7
590,389,3,NA,0,1,0,0,0,1,8
591,493,4,NA,0,1,0,0,0,1,5
592,298,3,NA,0,1,0,0,0,0,7
593,160,2,NA,0,1,0,0,0,1,5
594,559,2,NA,0,1,0,0,0,1,5
595,425,6,NA,0,1,0,0,0,0,6
596,460,4,NA,0,1,0,0,0,1,4
597,99,2,NA,0,1,0,0,0,1,4
